1.949999999999999956e+00,3.500000000000000000e+00,4.330000000000000071e+00,1.000000000000000000e+00,3.098725974559783936e-01
1.850000000000000089e+00,3.399999999999999911e+00,4.750000000000000000e+00,0.000000000000000000e+00,3.426494896411895752e-01
3.600000000000000089e+00,3.600000000000000089e+00,1.949999999999999956e+00,0.000000000000000000e+00,-1.936998069286346436e-01
1.439999999999999947e+00,4.200000000000000178e+00,7.500000000000000000e+00,0.000000000000000000e+00,5.480663180351257324e-01
2.750000000000000000e+00,3.299999999999999822e+00,2.799999999999999822e+00,-1.000000000000000000e+00,3.677885234355926514e-02
2.620000000000000107e+00,3.200000000000000178e+00,2.500000000000000000e+00,1.000000000000000000e+00,4.807174205780029297e-03
1.949999999999999956e+00,3.500000000000000000e+00,3.750000000000000000e+00,-1.000000000000000000e+00,2.577410936355590820e-01
1.570000000000000062e+00,4.200000000000000178e+00,5.750000000000000000e+00,1.000000000000000000e+00,4.685398340225219727e-01
4.200000000000000178e+00,3.299999999999999822e+00,1.909999999999999920e+00,-1.000000000000000000e+00,-2.799729108810424805e-01
2.879999999999999893e+00,3.399999999999999911e+00,2.379999999999999893e+00,-1.000000000000000000e+00,-4.187297821044921875e-02
4.500000000000000000e+00,4.000000000000000000e+00,1.800000000000000044e+00,-1.000000000000000000e+00,-2.777577042579650879e-01
2.500000000000000000e+00,3.299999999999999822e+00,2.879999999999999893e+00,-1.000000000000000000e+00,8.680906146764755249e-02
2.000000000000000000e+00,3.500000000000000000e+00,3.600000000000000089e+00,1.000000000000000000e+00,2.401068657636642456e-01
5.500000000000000000e+00,3.750000000000000000e+00,1.620000000000000107e+00,0.000000000000000000e+00,-4.068086147308349609e-01
4.000000000000000000e+00,3.399999999999999911e+00,1.909999999999999920e+00,1.000000000000000000e+00,-2.518816888332366943e-01
1.699999999999999956e+00,3.750000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,3.937888741493225098e-01
2.200000000000000178e+00,3.299999999999999822e+00,3.299999999999999822e+00,-1.000000000000000000e+00,1.837067902088165283e-01
2.049999999999999822e+00,3.500000000000000000e+00,3.399999999999999911e+00,0.000000000000000000e+00,2.177682816982269287e-01
2.500000000000000000e+00,3.399999999999999911e+00,2.700000000000000178e+00,1.000000000000000000e+00,6.414560973644256592e-02
3.299999999999999822e+00,3.299999999999999822e+00,2.200000000000000178e+00,-1.000000000000000000e+00,-1.415589153766632080e-01
1.250000000000000000e+00,5.500000000000000000e+00,1.200000000000000000e+01,1.000000000000000000e+00,7.136349081993103027e-01
2.100000000000000089e+00,3.250000000000000000e+00,3.500000000000000000e+00,0.000000000000000000e+00,2.079855352640151978e-01
1.169999999999999929e+00,6.500000000000000000e+00,1.200000000000000000e+01,0.000000000000000000e+00,7.551813721656799316e-01
3.299999999999999822e+00,3.250000000000000000e+00,2.200000000000000178e+00,-1.000000000000000000e+00,-1.440948545932769775e-01
1.729999999999999982e+00,3.600000000000000089e+00,4.750000000000000000e+00,1.000000000000000000e+00,3.637285232543945312e-01
3.399999999999999911e+00,3.399999999999999911e+00,2.100000000000000089e+00,0.000000000000000000e+00,-1.659829914569854736e-01
1.360000000000000098e+00,4.500000000000000000e+00,9.000000000000000000e+00,0.000000000000000000e+00,6.193698048591613770e-01
1.669999999999999929e+00,3.799999999999999822e+00,6.000000000000000000e+00,1.000000000000000000e+00,4.574448764324188232e-01
1.300000000000000044e+00,5.000000000000000000e+00,1.200000000000000000e+01,1.000000000000000000e+00,6.897401809692382812e-01
1.600000000000000089e+00,3.600000000000000089e+00,6.000000000000000000e+00,-1.000000000000000000e+00,4.501366913318634033e-01
1.000000000000000000e+01,6.500000000000000000e+00,1.250000000000000000e+00,-1.000000000000000000e+00,-5.433402657508850098e-01
2.399999999999999911e+00,3.299999999999999822e+00,2.879999999999999893e+00,1.000000000000000000e+00,1.011551171541213989e-01
2.000000000000000000e+00,3.299999999999999822e+00,3.799999999999999822e+00,0.000000000000000000e+00,2.463767379522323608e-01
1.800000000000000044e+00,3.500000000000000000e+00,4.500000000000000000e+00,1.000000000000000000e+00,3.353416025638580322e-01
8.000000000000000000e+00,4.750000000000000000e+00,1.399999999999999911e+00,-1.000000000000000000e+00,-5.481250882148742676e-01
2.250000000000000000e+00,3.100000000000000089e+00,3.399999999999999911e+00,0.000000000000000000e+00,1.767140030860900879e-01
1.949999999999999956e+00,3.600000000000000089e+00,3.600000000000000089e+00,1.000000000000000000e+00,2.501744031906127930e-01
2.600000000000000089e+00,2.879999999999999893e+00,3.000000000000000000e+00,1.000000000000000000e+00,6.436763703823089600e-02
2.399999999999999911e+00,3.399999999999999911e+00,2.879999999999999893e+00,1.000000000000000000e+00,1.074259132146835327e-01
1.199999999999999956e+00,6.500000000000000000e+00,1.500000000000000000e+01,0.000000000000000000e+00,7.918934822082519531e-01
2.379999999999999893e+00,3.250000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,1.193562597036361694e-01
1.800000000000000044e+00,3.500000000000000000e+00,4.500000000000000000e+00,-1.000000000000000000e+00,3.353416025638580322e-01
3.000000000000000000e+00,3.100000000000000089e+00,2.450000000000000178e+00,0.000000000000000000e+00,-6.666286289691925049e-02
2.299999999999999822e+00,3.000000000000000000e+00,3.399999999999999911e+00,1.000000000000000000e+00,1.664340496063232422e-01
1.800000000000000044e+00,3.600000000000000089e+00,4.330000000000000071e+00,1.000000000000000000e+00,3.289861679077148438e-01
1.750000000000000000e+00,3.750000000000000000e+00,5.500000000000000000e+00,0.000000000000000000e+00,4.246487021446228027e-01
2.000000000000000000e+00,3.100000000000000089e+00,4.200000000000000178e+00,1.000000000000000000e+00,2.703681588172912598e-01
2.899999999999999911e+00,3.250000000000000000e+00,2.399999999999999911e+00,1.000000000000000000e+00,-5.017551779747009277e-02
2.379999999999999893e+00,3.000000000000000000e+00,3.250000000000000000e+00,0.000000000000000000e+00,1.375596672296524048e-01
2.200000000000000178e+00,3.399999999999999911e+00,3.200000000000000178e+00,0.000000000000000000e+00,1.804049164056777954e-01
1.439999999999999947e+00,4.200000000000000178e+00,7.500000000000000000e+00,0.000000000000000000e+00,5.480663180351257324e-01
1.500000000000000000e+00,4.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00,5.182961821556091309e-01
2.000000000000000000e+00,3.100000000000000089e+00,4.200000000000000178e+00,0.000000000000000000e+00,2.703681588172912598e-01
